"tramo_horario"|"cantidad"|"articulo"|"fecha"
"10"|"2"|"15"|"2021-07-24"
"10"|"1"|"9"|"2021-07-24"
"11"|"1"|"5"|"2021-07-24"
"11"|"1"|"15"|"2021-07-24"
"11"|"1"|"9"|"2021-07-24"
"12"|"1"|"7"|"2021-07-24"
"14"|"2"|"9"|"2021-07-24"
"15"|"1"|"11"|"2021-07-24"
"15"|"1"|"15"|"2021-07-24"
"15"|"1"|"13"|"2021-07-24"
"16"|"5"|"15"|"2021-07-24"
"16"|"1"|"7"|"2021-07-24"
"16"|"1"|"13"|"2021-07-24"
"17"|"1"|"15"|"2021-07-24"
"17"|"1"|"8"|"2021-07-24"
"17"|"1"|"11"|"2021-07-24"
"17"|"3"|"9"|"2021-07-24"
"17"|"1"|"7"|"2021-07-24"
"17"|"1"|"17"|"2021-07-24"
"17"|"1"|"13"|"2021-07-24"
"18"|"1"|"15"|"2021-07-24"
"18"|"1"|"7"|"2021-07-24"
"18"|"1"|"14"|"2021-07-24"
"18"|"2"|"9"|"2021-07-24"
"19"|"2"|"15"|"2021-07-24"
"19"|"1"|"13"|"2021-07-24"
"20"|"1"|"10"|"2021-07-24"
"20"|"1"|"15"|"2021-07-24"
"20"|"1"|"6"|"2021-07-24"
"20"|"1"|"9"|"2021-07-24"
"20"|"1"|"13"|"2021-07-24"
"21"|"3"|"14"|"2021-07-24"
"22"|"5"|"8"|"2021-07-24"
"22"|"2"|"14"|"2021-07-24"
"22"|"1"|"9"|"2021-07-24"
"22"|"1"|"2"|"2021-07-24"
"23"|"1"|"10"|"2021-07-24"
"23"|"3"|"8"|"2021-07-24"
"23"|"3"|"6"|"2021-07-24"
"23"|"1"|"17"|"2021-07-24"
"23"|"1"|"9"|"2021-07-24"
"23"|"3"|"16"|"2021-07-24"
"23"|"1"|"17"|"2021-07-24"
"23"|"1"|"12"|"2021-07-24"
"24"|"1"|"6"|"2021-07-24"
"24"|"1"|"16"|"2021-07-24"
"24"|"1"|"17"|"2021-07-24"
"24"|"3"|"12"|"2021-07-24"
"1"|"1"|"8"|"2021-07-25"
"2"|"1"|"8"|"2021-07-25"
"6"|"1"|"8"|"2021-07-25"
"6"|"1"|"13"|"2021-07-25"
"8"|"1"|"6"|"2021-07-25"
"9"|"1"|"10"|"2021-07-25"
"9"|"2"|"8"|"2021-07-25"
"10"|"2"|"15"|"2021-07-25"
"10"|"1"|"14"|"2021-07-25"
"11"|"2"|"15"|"2021-07-25"
"13"|"1"|"15"|"2021-07-25"
"13"|"2"|"14"|"2021-07-25"
"13"|"1"|"9"|"2021-07-25"
"14"|"2"|"13"|"2021-07-25"
"14"|"1"|"14"|"2021-07-25"
"15"|"1"|"10"|"2021-07-25"
"15"|"1"|"12"|"2021-07-25"
"15"|"1"|"5"|"2021-07-25"
"16"|"1"|"15"|"2021-07-25"
"16"|"1"|"6"|"2021-07-25"
"16"|"5"|"9"|"2021-07-25"
"16"|"1"|"7"|"2021-07-25"
"17"|"3"|"9"|"2021-07-25"
"17"|"1"|"15"|"2021-07-25"
"17"|"2"|"13"|"2021-07-25"
"18"|"1"|"15"|"2021-07-25"
"18"|"1"|"16"|"2021-07-25"
"18"|"1"|"6"|"2021-07-25"
"18"|"1"|"9"|"2021-07-25"
"19"|"1"|"15"|"2021-07-25"
"19"|"1"|"8"|"2021-07-25"
"19"|"1"|"9"|"2021-07-25"
"20"|"2"|"7"|"2021-07-25"
"20"|"1"|"9"|"2021-07-25"
"21"|"1"|"10"|"2021-07-25"
"21"|"3"|"15"|"2021-07-25"
"21"|"1"|"11"|"2021-07-25"
"21"|"1"|"12"|"2021-07-25"
"21"|"1"|"17"|"2021-07-25"
"21"|"2"|"14"|"2021-07-25"
"21"|"1"|"13"|"2021-07-25"
"22"|"1"|"15"|"2021-07-25"
"22"|"1"|"8"|"2021-07-25"
"22"|"1"|"6"|"2021-07-25"
"22"|"1"|"9"|"2021-07-25"
"22"|"1"|"16"|"2021-07-25"
"23"|"1"|"12"|"2021-07-25"
"23"|"2"|"14"|"2021-07-25"
"23"|"1"|"17"|"2021-07-25"
"24"|"1"|"14"|"2021-07-25"
"1"|"1"|"7"|"2021-07-26"
"1"|"1"|"8"|"2021-07-26"
"2"|"1"|"10"|"2021-07-26"
"3"|"1"|"13"|"2021-07-26"
"5"|"1"|"7"|"2021-07-26"
"5"|"2"|"6"|"2021-07-26"
"8"|"1"|"15"|"2021-07-26"
"8"|"1"|"4"|"2021-07-26"
"9"|"1"|"4"|"2021-07-26"
"9"|"1"|"15"|"2021-07-26"
"9"|"1"|"12"|"2021-07-26"
"11"|"1"|"10"|"2021-07-26"
"11"|"2"|"15"|"2021-07-26"
"11"|"1"|"7"|"2021-07-26"
"11"|"1"|"9"|"2021-07-26"
"12"|"2"|"9"|"2021-07-26"
"13"|"2"|"9"|"2021-07-26"
"14"|"1"|"15"|"2021-07-26"
"14"|"1"|"7"|"2021-07-26"
"14"|"1"|"9"|"2021-07-26"
"15"|"1"|"7"|"2021-07-26"
"15"|"1"|"9"|"2021-07-26"
"16"|"1"|"7"|"2021-07-26"
"16"|"2"|"15"|"2021-07-26"
"17"|"1"|"15"|"2021-07-26"
"17"|"1"|"13"|"2021-07-26"
"17"|"3"|"9"|"2021-07-26"
"18"|"2"|"9"|"2021-07-26"
"18"|"1"|"7"|"2021-07-26"
"18"|"1"|"13"|"2021-07-26"
"18"|"1"|"1"|"2021-07-26"
"19"|"1"|"15"|"2021-07-26"
"19"|"1"|"11"|"2021-07-26"
"19"|"1"|"9"|"2021-07-26"
"19"|"1"|"5"|"2021-07-26"
"19"|"2"|"14"|"2021-07-26"
"20"|"2"|"15"|"2021-07-26"
"20"|"1"|"11"|"2021-07-26"
"20"|"1"|"9"|"2021-07-26"
"20"|"2"|"7"|"2021-07-26"
"20"|"2"|"13"|"2021-07-26"
"20"|"1"|"14"|"2021-07-26"
"21"|"1"|"10"|"2021-07-26"
"21"|"2"|"9"|"2021-07-26"
"21"|"2"|"12"|"2021-07-26"
"22"|"1"|"10"|"2021-07-26"
"22"|"1"|"15"|"2021-07-26"
"22"|"1"|"9"|"2021-07-26"
"23"|"1"|"16"|"2021-07-26"
"23"|"1"|"7"|"2021-07-26"
"23"|"1"|"14"|"2021-07-26"
"23"|"1"|"6"|"2021-07-26"
"9"|"1"|"15"|"2021-07-27"
"9"|"1"|"8"|"2021-07-27"
"9"|"2"|"9"|"2021-07-27"
"9"|"1"|"13"|"2021-07-27"
"10"|"1"|"15"|"2021-07-27"
"10"|"1"|"7"|"2021-07-27"
"10"|"1"|"6"|"2021-07-27"
"10"|"1"|"9"|"2021-07-27"
"11"|"2"|"15"|"2021-07-27"
"11"|"2"|"13"|"2021-07-27"
"12"|"1"|"15"|"2021-07-27"
"12"|"2"|"13"|"2021-07-27"
"13"|"1"|"15"|"2021-07-27"
"13"|"1"|"16"|"2021-07-27"
"13"|"1"|"11"|"2021-07-27"
"13"|"1"|"9"|"2021-07-27"
"15"|"2"|"15"|"2021-07-27"
"15"|"1"|"12"|"2021-07-27"
"16"|"2"|"15"|"2021-07-27"
"16"|"1"|"13"|"2021-07-27"
"16"|"1"|"9"|"2021-07-27"
"17"|"3"|"15"|"2021-07-27"
"17"|"1"|"7"|"2021-07-27"
"17"|"1"|"11"|"2021-07-27"
"18"|"2"|"15"|"2021-07-27"
"18"|"1"|"13"|"2021-07-27"
"19"|"1"|"13"|"2021-07-27"
"19"|"2"|"15"|"2021-07-27"
"19"|"2"|"9"|"2021-07-27"
"20"|"3"|"15"|"2021-07-27"
"20"|"1"|"10"|"2021-07-27"
"20"|"1"|"8"|"2021-07-27"
"20"|"2"|"14"|"2021-07-27"
"20"|"1"|"9"|"2021-07-27"
"21"|"1"|"10"|"2021-07-27"
"21"|"1"|"8"|"2021-07-27"
"21"|"2"|"9"|"2021-07-27"
"21"|"1"|"12"|"2021-07-27"
"21"|"1"|"16"|"2021-07-27"
"21"|"1"|"7"|"2021-07-27"
"22"|"1"|"8"|"2021-07-27"
"23"|"1"|"12"|"2021-07-27"
"23"|"1"|"14"|"2021-07-27"
"24"|"1"|"14"|"2021-07-27"
"1"|"1"|"12"|"2021-07-28"
"4"|"2"|"9"|"2021-07-28"
"6"|"1"|"8"|"2021-07-28"
"9"|"1"|"15"|"2021-07-28"
"10"|"3"|"15"|"2021-07-28"
"10"|"1"|"12"|"2021-07-28"
"10"|"2"|"13"|"2021-07-28"
"11"|"1"|"10"|"2021-07-28"
"11"|"1"|"15"|"2021-07-28"
"11"|"1"|"13"|"2021-07-28"
"12"|"1"|"15"|"2021-07-28"
"13"|"1"|"9"|"2021-07-28"
"14"|"2"|"15"|"2021-07-28"
"14"|"1"|"13"|"2021-07-28"
"15"|"2"|"15"|"2021-07-28"
"15"|"1"|"13"|"2021-07-28"
"16"|"3"|"15"|"2021-07-28"
"17"|"2"|"15"|"2021-07-28"
"17"|"1"|"9"|"2021-07-28"
"18"|"1"|"11"|"2021-07-28"
"18"|"1"|"9"|"2021-07-28"
"18"|"1"|"7"|"2021-07-28"
"18"|"1"|"14"|"2021-07-28"
"19"|"2"|"9"|"2021-07-28"
"19"|"2"|"12"|"2021-07-28"
"21"|"1"|"15"|"2021-07-28"
"21"|"1"|"8"|"2021-07-28"
"21"|"1"|"11"|"2021-07-28"
"21"|"3"|"9"|"2021-07-28"
"21"|"1"|"6"|"2021-07-28"
"21"|"1"|"7"|"2021-07-28"
"21"|"1"|"14"|"2021-07-28"
"22"|"1"|"15"|"2021-07-28"
"22"|"1"|"9"|"2021-07-28"
"22"|"2"|"6"|"2021-07-28"
"22"|"1"|"14"|"2021-07-28"
"23"|"1"|"6"|"2021-07-28"
"23"|"1"|"9"|"2021-07-28"
"23"|"1"|"12"|"2021-07-28"
"23"|"1"|"14"|"2021-07-28"
"23"|"1"|"13"|"2021-07-28"
"24"|"2"|"15"|"2021-07-28"
"24"|"1"|"11"|"2021-07-28"
"24"|"1"|"14"|"2021-07-28"
"24"|"1"|"3"|"2021-07-28"
"1"|"1"|"8"|"2021-07-29"
"1"|"1"|"9"|"2021-07-29"
"1"|"1"|"12"|"2021-07-29"
"1"|"1"|"14"|"2021-07-29"
"2"|"1"|"14"|"2021-07-29"
"3"|"1"|"8"|"2021-07-29"
"3"|"1"|"11"|"2021-07-29"
"5"|"1"|"14"|"2021-07-29"
"5"|"1"|"8"|"2021-07-29"
"6"|"1"|"7"|"2021-07-29"
"6"|"1"|"14"|"2021-07-29"
"6"|"1"|"1"|"2021-07-29"
"7"|"1"|"4"|"2021-07-29"
"9"|"1"|"8"|"2021-07-29"
"9"|"1"|"15"|"2021-07-29"
"11"|"4"|"15"|"2021-07-29"
"11"|"1"|"13"|"2021-07-29"
"12"|"1"|"10"|"2021-07-29"
"12"|"2"|"13"|"2021-07-29"
"13"|"3"|"15"|"2021-07-29"
"13"|"2"|"7"|"2021-07-29"
"14"|"1"|"15"|"2021-07-29"
"14"|"1"|"11"|"2021-07-29"
"14"|"2"|"13"|"2021-07-29"
"15"|"1"|"7"|"2021-07-29"
"15"|"2"|"15"|"2021-07-29"
"16"|"2"|"15"|"2021-07-29"
"16"|"1"|"7"|"2021-07-29"
"16"|"2"|"9"|"2021-07-29"
"17"|"1"|"15"|"2021-07-29"
"17"|"1"|"8"|"2021-07-29"
"17"|"1"|"9"|"2021-07-29"
"18"|"2"|"15"|"2021-07-29"
"18"|"2"|"7"|"2021-07-29"
"18"|"2"|"12"|"2021-07-29"
"18"|"3"|"9"|"2021-07-29"
"19"|"1"|"15"|"2021-07-29"
"19"|"1"|"2"|"2021-07-29"
"19"|"1"|"12"|"2021-07-29"
"19"|"3"|"9"|"2021-07-29"
"19"|"1"|"13"|"2021-07-29"
"20"|"4"|"15"|"2021-07-29"
"20"|"1"|"11"|"2021-07-29"
"20"|"2"|"7"|"2021-07-29"
"20"|"1"|"9"|"2021-07-29"
"21"|"1"|"7"|"2021-07-29"
"21"|"1"|"13"|"2021-07-29"
"22"|"2"|"10"|"2021-07-29"
"22"|"2"|"15"|"2021-07-29"
"22"|"1"|"8"|"2021-07-29"
"22"|"1"|"6"|"2021-07-29"
"22"|"1"|"7"|"2021-07-29"
"22"|"1"|"14"|"2021-07-29"
"22"|"1"|"13"|"2021-07-29"
"22"|"1"|"16"|"2021-07-29"
"23"|"1"|"14"|"2021-07-29"
"23"|"1"|"6"|"2021-07-29"
"23"|"1"|"12"|"2021-07-29"
"24"|"1"|"14"|"2021-07-29"
"1"|"1"|"17"|"2021-07-30"
"10"|"1"|"15"|"2021-07-30"
"10"|"1"|"9"|"2021-07-30"
"11"|"2"|"15"|"2021-07-30"
"11"|"1"|"11"|"2021-07-30"
"11"|"1"|"13"|"2021-07-30"
"12"|"1"|"15"|"2021-07-30"
"13"|"1"|"13"|"2021-07-30"
"14"|"1"|"15"|"2021-07-30"
"14"|"1"|"13"|"2021-07-30"
"15"|"2"|"15"|"2021-07-30"
"15"|"2"|"7"|"2021-07-30"
"16"|"2"|"15"|"2021-07-30"
"16"|"1"|"9"|"2021-07-30"
"16"|"2"|"13"|"2021-07-30"
"17"|"2"|"15"|"2021-07-30"
"17"|"2"|"9"|"2021-07-30"
"18"|"1"|"15"|"2021-07-30"
"18"|"1"|"16"|"2021-07-30"
"18"|"1"|"11"|"2021-07-30"
"18"|"4"|"9"|"2021-07-30"
"18"|"1"|"7"|"2021-07-30"
"18"|"1"|"13"|"2021-07-30"
"19"|"1"|"15"|"2021-07-30"
"19"|"1"|"9"|"2021-07-30"
"19"|"1"|"14"|"2021-07-30"
"20"|"1"|"10"|"2021-07-30"
"20"|"1"|"7"|"2021-07-30"
"20"|"2"|"14"|"2021-07-30"
"20"|"4"|"9"|"2021-07-30"
"20"|"1"|"16"|"2021-07-30"
"21"|"2"|"15"|"2021-07-30"
"21"|"1"|"4"|"2021-07-30"
"21"|"1"|"9"|"2021-07-30"
"21"|"1"|"7"|"2021-07-30"
"21"|"1"|"14"|"2021-07-30"
"21"|"1"|"13"|"2021-07-30"
"22"|"1"|"12"|"2021-07-30"
"22"|"3"|"8"|"2021-07-30"
"22"|"2"|"6"|"2021-07-30"
"22"|"1"|"14"|"2021-07-30"
"22"|"1"|"9"|"2021-07-30"
"23"|"1"|"10"|"2021-07-30"
"23"|"1"|"15"|"2021-07-30"
"23"|"2"|"6"|"2021-07-30"
"23"|"1"|"16"|"2021-07-30"
"23"|"1"|"17"|"2021-07-30"
"23"|"2"|"8"|"2021-07-30"
"23"|"1"|"17"|"2021-07-30"
"23"|"3"|"9"|"2021-07-30"
"23"|"1"|"14"|"2021-07-30"
"23"|"1"|"17"|"2021-07-30"
"24"|"1"|"15"|"2021-07-30"
"24"|"1"|"6"|"2021-07-30"
"24"|"1"|"8"|"2021-07-30"
"24"|"1"|"12"|"2021-07-30"
"1"|"1"|"12"|"2021-07-31"
"1"|"1"|"9"|"2021-07-31"
"2"|"1"|"9"|"2021-07-31"
"3"|"1"|"9"|"2021-07-31"
"4"|"1"|"9"|"2021-07-31"
"5"|"1"|"8"|"2021-07-31"
"5"|"1"|"13"|"2021-07-31"
"6"|"2"|"8"|"2021-07-31"
"9"|"1"|"14"|"2021-07-31"
"10"|"1"|"15"|"2021-07-31"
"10"|"1"|"14"|"2021-07-31"
"12"|"1"|"8"|"2021-07-31"
"12"|"1"|"15"|"2021-07-31"
"13"|"1"|"15"|"2021-07-31"
"13"|"1"|"13"|"2021-07-31"
"14"|"1"|"16"|"2021-07-31"
"14"|"1"|"12"|"2021-07-31"
"14"|"1"|"7"|"2021-07-31"
"15"|"3"|"15"|"2021-07-31"
"15"|"1"|"13"|"2021-07-31"
"15"|"1"|"17"|"2021-07-31"
"16"|"1"|"8"|"2021-07-31"
"16"|"1"|"7"|"2021-07-31"
"16"|"1"|"9"|"2021-07-31"
"17"|"1"|"15"|"2021-07-31"
"17"|"1"|"11"|"2021-07-31"
"17"|"3"|"9"|"2021-07-31"
"17"|"1"|"1"|"2021-07-31"
"17"|"1"|"12"|"2021-07-31"
"17"|"2"|"7"|"2021-07-31"
"18"|"2"|"15"|"2021-07-31"
"19"|"1"|"15"|"2021-07-31"
"19"|"1"|"17"|"2021-07-31"
"19"|"2"|"14"|"2021-07-31"
"19"|"1"|"13"|"2021-07-31"
"20"|"1"|"8"|"2021-07-31"
"20"|"4"|"9"|"2021-07-31"
"20"|"1"|"12"|"2021-07-31"
"20"|"1"|"7"|"2021-07-31"
"20"|"1"|"14"|"2021-07-31"
"21"|"1"|"8"|"2021-07-31"
"21"|"1"|"6"|"2021-07-31"
"21"|"1"|"9"|"2021-07-31"
"21"|"1"|"14"|"2021-07-31"
"22"|"1"|"8"|"2021-07-31"
"22"|"1"|"6"|"2021-07-31"
"22"|"2"|"9"|"2021-07-31"
"22"|"2"|"16"|"2021-07-31"
"23"|"1"|"8"|"2021-07-31"
"23"|"1"|"6"|"2021-07-31"
"23"|"3"|"9"|"2021-07-31"
"23"|"2"|"12"|"2021-07-31"
"23"|"1"|"16"|"2021-07-31"
"23"|"2"|"14"|"2021-07-31"
"23"|"1"|"17"|"2021-07-31"
"24"|"1"|"12"|"2021-07-31"
"24"|"3"|"8"|"2021-07-31"
"24"|"2"|"6"|"2021-07-31"
"24"|"1"|"17"|"2021-07-31"
"1"|"2"|"10"|"2021-08-01"
"1"|"2"|"17"|"2021-08-01"
"1"|"2"|"8"|"2021-08-01"
"5"|"1"|"12"|"2021-08-01"
"9"|"1"|"15"|"2021-08-01"
"9"|"1"|"6"|"2021-08-01"
"10"|"1"|"15"|"2021-08-01"
"10"|"1"|"9"|"2021-08-01"
"11"|"1"|"15"|"2021-08-01"
"11"|"1"|"14"|"2021-08-01"
"11"|"1"|"13"|"2021-08-01"
"12"|"1"|"15"|"2021-08-01"
"12"|"1"|"5"|"2021-08-01"
"13"|"1"|"9"|"2021-08-01"
"13"|"1"|"14"|"2021-08-01"
"14"|"1"|"6"|"2021-08-01"
"14"|"1"|"9"|"2021-08-01"
"15"|"1"|"15"|"2021-08-01"
"15"|"1"|"9"|"2021-08-01"
"15"|"1"|"13"|"2021-08-01"
"16"|"1"|"11"|"2021-08-01"
"16"|"1"|"9"|"2021-08-01"
"16"|"1"|"14"|"2021-08-01"
"17"|"1"|"10"|"2021-08-01"
"17"|"1"|"15"|"2021-08-01"
"17"|"2"|"13"|"2021-08-01"
"18"|"1"|"15"|"2021-08-01"
"18"|"1"|"8"|"2021-08-01"
"18"|"1"|"11"|"2021-08-01"
"18"|"3"|"9"|"2021-08-01"
"18"|"1"|"12"|"2021-08-01"
"18"|"1"|"7"|"2021-08-01"
"19"|"1"|"15"|"2021-08-01"
"19"|"1"|"16"|"2021-08-01"
"19"|"1"|"6"|"2021-08-01"
"19"|"3"|"9"|"2021-08-01"
"19"|"1"|"13"|"2021-08-01"
"20"|"2"|"15"|"2021-08-01"
"20"|"3"|"9"|"2021-08-01"
"20"|"1"|"7"|"2021-08-01"
"20"|"1"|"13"|"2021-08-01"
"21"|"1"|"6"|"2021-08-01"
"21"|"1"|"9"|"2021-08-01"
"21"|"1"|"7"|"2021-08-01"
"22"|"3"|"15"|"2021-08-01"
"22"|"1"|"13"|"2021-08-01"
"23"|"1"|"10"|"2021-08-01"
"23"|"1"|"13"|"2021-08-01"
"23"|"1"|"11"|"2021-08-01"
"23"|"1"|"14"|"2021-08-01"
"23"|"1"|"6"|"2021-08-01"
"24"|"3"|"14"|"2021-08-01"
"24"|"1"|"9"|"2021-08-01"
"1"|"1"|"8"|"2021-08-02"
"2"|"2"|"8"|"2021-08-02"
"7"|"1"|"12"|"2021-08-02"
"8"|"1"|"13"|"2021-08-02"
"9"|"1"|"9"|"2021-08-02"
"10"|"1"|"2"|"2021-08-02"
"10"|"2"|"15"|"2021-08-02"
"10"|"1"|"5"|"2021-08-02"
"12"|"3"|"15"|"2021-08-02"
"13"|"1"|"15"|"2021-08-02"
"13"|"1"|"11"|"2021-08-02"
"13"|"2"|"9"|"2021-08-02"
"13"|"1"|"7"|"2021-08-02"
"13"|"1"|"13"|"2021-08-02"
"14"|"1"|"4"|"2021-08-02"
"14"|"1"|"15"|"2021-08-02"
"14"|"1"|"11"|"2021-08-02"
"14"|"2"|"9"|"2021-08-02"
"15"|"3"|"15"|"2021-08-02"
"15"|"1"|"7"|"2021-08-02"
"15"|"3"|"9"|"2021-08-02"
"15"|"1"|"13"|"2021-08-02"
"16"|"1"|"7"|"2021-08-02"
"16"|"1"|"11"|"2021-08-02"
"17"|"2"|"15"|"2021-08-02"
"18"|"1"|"5"|"2021-08-02"
"18"|"2"|"15"|"2021-08-02"
"18"|"1"|"13"|"2021-08-02"
"19"|"4"|"15"|"2021-08-02"
"20"|"2"|"10"|"2021-08-02"
"20"|"1"|"6"|"2021-08-02"
"20"|"1"|"9"|"2021-08-02"
"20"|"2"|"16"|"2021-08-02"
"20"|"1"|"7"|"2021-08-02"
"20"|"2"|"13"|"2021-08-02"
"21"|"1"|"15"|"2021-08-02"
"21"|"1"|"12"|"2021-08-02"
"21"|"3"|"7"|"2021-08-02"
"22"|"1"|"15"|"2021-08-02"
"22"|"1"|"12"|"2021-08-02"
"23"|"1"|"10"|"2021-08-02"
"23"|"1"|"16"|"2021-08-02"
"23"|"1"|"12"|"2021-08-02"
"23"|"2"|"14"|"2021-08-02"
"24"|"1"|"1"|"2021-08-02"
"24"|"1"|"14"|"2021-08-02"
"1"|"1"|"12"|"2021-08-03"
"1"|"1"|"14"|"2021-08-03"
"2"|"1"|"6"|"2021-08-03"
"3"|"1"|"15"|"2021-08-03"
"5"|"1"|"14"|"2021-08-03"
"6"|"1"|"14"|"2021-08-03"
"8"|"1"|"15"|"2021-08-03"
"8"|"1"|"14"|"2021-08-03"
"9"|"1"|"7"|"2021-08-03"
"9"|"1"|"15"|"2021-08-03"
"9"|"2"|"9"|"2021-08-03"
"10"|"1"|"10"|"2021-08-03"
"10"|"1"|"12"|"2021-08-03"
"11"|"1"|"9"|"2021-08-03"
"11"|"1"|"13"|"2021-08-03"
"12"|"1"|"14"|"2021-08-03"
"12"|"1"|"13"|"2021-08-03"
"12"|"1"|"12"|"2021-08-03"
"14"|"2"|"15"|"2021-08-03"
"14"|"1"|"8"|"2021-08-03"
"14"|"1"|"9"|"2021-08-03"
"14"|"1"|"7"|"2021-08-03"
"15"|"1"|"11"|"2021-08-03"
"15"|"1"|"9"|"2021-08-03"
"16"|"2"|"15"|"2021-08-03"
"16"|"1"|"11"|"2021-08-03"
"16"|"1"|"13"|"2021-08-03"
"17"|"1"|"11"|"2021-08-03"
"17"|"2"|"9"|"2021-08-03"
"18"|"1"|"9"|"2021-08-03"
"19"|"1"|"15"|"2021-08-03"
"19"|"1"|"7"|"2021-08-03"
"19"|"2"|"13"|"2021-08-03"
"19"|"3"|"9"|"2021-08-03"
"20"|"2"|"7"|"2021-08-03"
"20"|"4"|"15"|"2021-08-03"
"21"|"1"|"10"|"2021-08-03"
"21"|"1"|"15"|"2021-08-03"
"21"|"1"|"8"|"2021-08-03"
"21"|"1"|"11"|"2021-08-03"
"21"|"1"|"9"|"2021-08-03"
"21"|"1"|"6"|"2021-08-03"
"21"|"1"|"7"|"2021-08-03"
"22"|"1"|"6"|"2021-08-03"
"22"|"1"|"12"|"2021-08-03"
"22"|"1"|"8"|"2021-08-03"
"22"|"1"|"14"|"2021-08-03"
"22"|"1"|"13"|"2021-08-03"
"22"|"1"|"9"|"2021-08-03"
"23"|"1"|"15"|"2021-08-03"
"23"|"1"|"12"|"2021-08-03"
"23"|"1"|"6"|"2021-08-03"
"24"|"1"|"8"|"2021-08-03"
"24"|"2"|"14"|"2021-08-03"
"1"|"1"|"8"|"2021-08-04"
"1"|"1"|"9"|"2021-08-04"
"1"|"1"|"14"|"2021-08-04"
"5"|"1"|"9"|"2021-08-04"
"8"|"1"|"2"|"2021-08-04"
"9"|"1"|"8"|"2021-08-04"
"9"|"1"|"15"|"2021-08-04"
"9"|"1"|"13"|"2021-08-04"
"10"|"2"|"15"|"2021-08-04"
"10"|"1"|"13"|"2021-08-04"
"10"|"1"|"9"|"2021-08-04"
"11"|"1"|"10"|"2021-08-04"
"11"|"1"|"9"|"2021-08-04"
"12"|"1"|"11"|"2021-08-04"
"12"|"1"|"13"|"2021-08-04"
"12"|"1"|"3"|"2021-08-04"
"13"|"2"|"7"|"2021-08-04"
"14"|"1"|"14"|"2021-08-04"
"14"|"2"|"9"|"2021-08-04"
"14"|"1"|"5"|"2021-08-04"
"16"|"1"|"15"|"2021-08-04"
"16"|"1"|"9"|"2021-08-04"
"17"|"1"|"11"|"2021-08-04"
"17"|"1"|"9"|"2021-08-04"
"18"|"2"|"15"|"2021-08-04"
"18"|"1"|"7"|"2021-08-04"
"18"|"1"|"13"|"2021-08-04"
"19"|"1"|"10"|"2021-08-04"
"19"|"1"|"15"|"2021-08-04"
"19"|"1"|"7"|"2021-08-04"
"20"|"1"|"15"|"2021-08-04"
"20"|"1"|"14"|"2021-08-04"
"20"|"1"|"13"|"2021-08-04"
"21"|"1"|"6"|"2021-08-04"
"21"|"1"|"15"|"2021-08-04"
"21"|"1"|"13"|"2021-08-04"
"22"|"1"|"15"|"2021-08-04"
"22"|"1"|"11"|"2021-08-04"
"22"|"2"|"12"|"2021-08-04"
"22"|"1"|"7"|"2021-08-04"
"22"|"2"|"14"|"2021-08-04"
"23"|"2"|"12"|"2021-08-04"
"23"|"1"|"7"|"2021-08-04"
"1"|"1"|"9"|"2021-08-05"
"1"|"1"|"14"|"2021-08-05"
"2"|"1"|"10"|"2021-08-05"
"3"|"1"|"6"|"2021-08-05"
"3"|"1"|"14"|"2021-08-05"
"4"|"1"|"7"|"2021-08-05"
"4"|"1"|"9"|"2021-08-05"
"8"|"1"|"11"|"2021-08-05"
"8"|"1"|"13"|"2021-08-05"
"9"|"2"|"15"|"2021-08-05"
"10"|"1"|"15"|"2021-08-05"
"11"|"2"|"15"|"2021-08-05"
"11"|"1"|"7"|"2021-08-05"
"11"|"3"|"9"|"2021-08-05"
"11"|"1"|"13"|"2021-08-05"
"12"|"1"|"8"|"2021-08-05"
"12"|"2"|"9"|"2021-08-05"
"12"|"1"|"11"|"2021-08-05"
"13"|"1"|"7"|"2021-08-05"
"14"|"1"|"15"|"2021-08-05"
"14"|"1"|"9"|"2021-08-05"
"14"|"1"|"7"|"2021-08-05"
"14"|"2"|"13"|"2021-08-05"
"15"|"2"|"9"|"2021-08-05"
"17"|"5"|"15"|"2021-08-05"
"17"|"1"|"13"|"2021-08-05"
"18"|"1"|"11"|"2021-08-05"
"18"|"2"|"9"|"2021-08-05"
"18"|"1"|"7"|"2021-08-05"
"19"|"1"|"15"|"2021-08-05"
"19"|"1"|"13"|"2021-08-05"
"20"|"2"|"15"|"2021-08-05"
"20"|"1"|"16"|"2021-08-05"
"20"|"1"|"6"|"2021-08-05"
"20"|"1"|"13"|"2021-08-05"
"20"|"4"|"9"|"2021-08-05"
"21"|"1"|"10"|"2021-08-05"
"21"|"2"|"15"|"2021-08-05"
"21"|"1"|"12"|"2021-08-05"
"21"|"1"|"6"|"2021-08-05"
"21"|"5"|"9"|"2021-08-05"
"21"|"1"|"14"|"2021-08-05"
"22"|"5"|"8"|"2021-08-05"
"22"|"2"|"6"|"2021-08-05"
"22"|"1"|"5"|"2021-08-05"
"22"|"1"|"12"|"2021-08-05"
"22"|"1"|"7"|"2021-08-05"
"23"|"1"|"10"|"2021-08-05"
"23"|"1"|"15"|"2021-08-05"
"23"|"1"|"16"|"2021-08-05"
"23"|"1"|"14"|"2021-08-05"
"24"|"1"|"12"|"2021-08-05"
"24"|"1"|"8"|"2021-08-05"
"24"|"1"|"14"|"2021-08-05"
"1"|"2"|"14"|"2021-08-06"
"1"|"1"|"8"|"2021-08-06"
